id,thematic_lot,title,subtheme,subsubtheme,download_url
12009,EMODnet Chemistry,Seabed Litter - Density (Nb. Items/km²),Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_totalabundance.zip
12011,EMODnet Chemistry,Seabed Litter - Fishing related items density (Nb. Items/km²),Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_fishing.zip
12012,EMODnet Chemistry,Seabed Litter - Plastic bags density (Nb. Items/km²),Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_plasticbags.zip
13140,EMODnet Chemistry,Spatial distribution of fishing related items density normalized per km²,Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_spatialdistribution_fishingrelatedabundance_30km.zip
13122,EMODnet Chemistry,Spatial distribution of litter density normalized per km²,Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_spatialdistribution_totalabundance_30km.zip
13124,EMODnet Chemistry,Spatial distribution of plastic bags density normalized per km²,Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_spatialdistribution_plasticbagabundance_30km.zip
12013,EMODnet Chemistry,Seabed Litter - Trawls locations,Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_surveyslocations.zip
12487,EMODnet Geology,Coastal migration from field data,Coastal behaviour,,https://www.emodnet-geology.eu/products/wp5/coastal_migration_fd.zip
12532,EMODnet Geology,Coastal migration (satellite),Coastal behaviour,,https://www.emodnet-geology.eu/products/wp5/coastline_migration.zip
14109,EMODnet Geology,Coastal Resilience and Vulnerability,Coastal behaviour,,https://www.emodnet-geology.eu/products/wp5/coastal_vulnerability_resilience.zip
10211,EMODnet Geology,Morphological and lithological coastal type,Coastal behaviour,,https://www.emodnet-geology.eu/products/wp5/coastal_type.zip
13106,EMODnet Geology,Earthquakes V2023,Geological events and probabilities,Earthquakes,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13129,EMODnet Geology,Fluid emissions 100k (V2023),Geological events and probabilities,Fluid emissions,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
10479,EMODnet Geology,Fluid emissions 250k,Geological events and probabilities,Fluid emissions,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13135,EMODnet Geology,Geological event distribution 100k,Geological events and probabilities,Geological event distribution,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13136,EMODnet Geology,Geological event distribution 250k,Geological events and probabilities,Geological event distribution,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13128,EMODnet Geology,Quaternary Tectonics 100k (V2023),Geological events and probabilities,Quaternary tectonics,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
10482,EMODnet Geology,Quaternary Tectonics 250K,Geological events and probabilities,Quaternary tectonics,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13126,EMODnet Geology,Submarine Landslides (100K) V2023,Geological events and probabilities,Submarine landslides,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13125,EMODnet Geology,Submarine Landslides (250K) V2023,Geological events and probabilities,Submarine landslides,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13132,EMODnet Geology,Submarine Volcanoes 100k (V2023),Geological events and probabilities,Submarine volcanoes,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
10485,EMODnet Geology,Submarine Volcanoes 250k,Geological events and probabilities,Submarine volcanoes,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13130,EMODnet Geology,Tsunami affected (V2023),Geological events and probabilities,Tsunamis,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
13131,EMODnet Geology,Tsunami origin (V2023),Geological events and probabilities,Tsunamis,https://www.emodnet-geology.eu/products/wp6/events_and_probabilities.zip
12580,EMODnet Geology,Susceptibility map,Geological events and probabilities,View of elaborated products,https://www.emodnet-geology.eu/products/wp6/landslide_susceptibility.zip
12562,EMODnet Geology,Boreholes and grabs,Index,,
12563,EMODnet Geology,Geophysics,Index,,
12591,EMODnet Geology,Marine aggregates,Marine Minerals,,https://www.emodnet-geology.eu/products/wp7/marine_minerals.zip
12554,EMODnet Geology,Marine critical minerals,Marine Minerals,,https://www.emodnet-geology.eu/products/wp7/marine_minerals.zip
12555,EMODnet Geology,Marine hydrocarbons and hydrates,Marine Minerals,,https://www.emodnet-geology.eu/products/wp7/marine_minerals.zip
12499,EMODnet Geology,Marine non critical minerals,Marine Minerals,,https://www.emodnet-geology.eu/products/wp7/marine_minerals.zip
12495,EMODnet Geology,Multiscale - folk 16,Seabed Substrate,,https://emodnet-geology.eu/products/wp3/EMODnet_Seabed_substrate_Multiscale.zip
12493,EMODnet Geology,Multiscale - folk 5,Seabed Substrate,,https://emodnet-geology.eu/products/wp3/EMODnet_Seabed_substrate_Multiscale.zip
12494,EMODnet Geology,Multiscale - folk 7,Seabed Substrate,,https://emodnet-geology.eu/products/wp3/EMODnet_Seabed_substrate_Multiscale.zip
13107,EMODnet Geology,Seabed Erosion,Seabed Substrate,,https://www.emodnet-geology.eu/products/wp3/EMODnet_Seabed_Erosion.zip
10132,EMODnet Geology,Sedimentation Rates,Seabed Substrate,,https://emodnet-geology.eu/products/wp3/Sedimentation_Rates.zip
10210,EMODnet Geology,Physiographic features,Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
13149,EMODnet Geology,Geomorphology (V2023),Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
13144,EMODnet Geology,Geomorphology lines,Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
12568,EMODnet Geology,Pre-Quaternary Geology (age),Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
12566,EMODnet Geology,Pre-Quaternary Faults,Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
12570,EMODnet Geology,Pre-Quaternary Lithology,Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
13141,EMODnet Geology,Quaternary geology - Age (V2023),Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
13142,EMODnet Geology,Quaternary Geology- lithology (V2023),Sea-floor Geology,,https://www.emodnet-geology.eu/products/wp4/sea_floor_geology.zip
14101,EMODnet Geology,Archaeological Sites,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14108,EMODnet Geology,Last Glacial Maximum Landscapes,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14103,EMODnet Geology,Organic-Rich Deposits and Environments,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14107,EMODnet Geology,Palaeocoastlines,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14105,EMODnet Geology,Post-Last Glacial Maximum Thickness,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14106,EMODnet Geology,Sea Level Index Points,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14102,EMODnet Geology,Submerged Landforms,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
14104,EMODnet Geology,Submerged Springs,Submerged Landscapes,,https://www.emodnet-geology.eu/products/wp8/submerged_landscapes.zip
12029,EMODnet Human Activities,"Aggregate extraction areas (EMODnet Human Activities, European waters, 2024)",Aggregate Extraction,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/fde45abd-7bf3-4f05-869c-d1ce77f4ac63/attachments/EMODnet_HA_AggregatesExtraction_20241014.zip
10200,EMODnet Human Activities,"Aggregate extraction (points, EMODnet Human Activities, European waters, 2024)",Aggregate Extraction,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/fde45abd-7bf3-4f05-869c-d1ce77f4ac63/attachments/EMODnet_HA_AggregatesExtraction_20241014.zip
12030,EMODnet Human Activities,"Macroalgae - seaweeds (EMODnet Human Activities, European waters, 2018)",Algae Production,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/7b849214-e6ae-4199-a3f0-d4539f1f1289/attachments/EMODnet_HA_Algae_Producing_Industry_20230125.zip
12031,EMODnet Human Activities,"Microalgae (EMODnet Human Activities, European waters, 2018)",Algae Production,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/7b849214-e6ae-4199-a3f0-d4539f1f1289/attachments/EMODnet_HA_Algae_Producing_Industry_20230125.zip
12433,EMODnet Human Activities,"Spirulina (EMODnet Human Activities, European waters, 2018)",Algae Production,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/7b849214-e6ae-4199-a3f0-d4539f1f1289/attachments/EMODnet_HA_Algae_Producing_Industry_20230125.zip
13404,EMODnet Human Activities,Shellfish Aquaculture Licensed Sites,Aquaculture,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/55886bab-2932-4d6d-bfe3-06626b0172ab/attachments/EMODnet_HA_Aquaculture_Shellfish_Licenses_20231127.zip
13643,EMODnet Human Activities,Shellfish protected areas under the WFD,Aquaculture,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0b2c023f-b12d-4048-9ccb-0c0ca405cdea/attachments/EMODnet_HA_Aquaculture_WFD_Areas_20240206.zip
10204,EMODnet Human Activities,Finfish Production,Aquaculture,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/03c35b79-808f-4168-9d30-2de44a55a6f4/attachments/EMODnet_HA_Aquaculture_Marine_Finfish_20241015_Download.zip
12434,EMODnet Human Activities,"Freshwater Production (EMODnet Human Activities, European waters, 2017)",Aquaculture,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/7c02c4c9-5eb8-48ca-818c-dadadbd44f07/attachments/EMODnet_HA_Aquaculture_Freshwater_20221129.zip
10181,EMODnet Human Activities,"Shellfish production areas (EMODnet Human Activities, European waters, 2015)",Aquaculture,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/aa0d2b45-49c4-4b42-86bb-8971a3c2d2cc/attachments/EMODnet_HA_Aquaculture_Shellfish_20220225.zip
12439,EMODnet Human Activities,"Power Cables (EMODnet Human Activities, European waters, 2015)",Cables,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/41b339f8-b29c-4550-b787-3d68f08fdbcc/attachments/EMODnet_HA_Cables_Power_20230628.zip
10180,EMODnet Human Activities,"Telecommunication cables (actual route) (EMODnet Human Activities, European waters, 2018)",Cables,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/39ebe289-410b-4a5d-88a4-51bfcde538de/attachments/EMODnet_HA_Cables_Telecommunication_20230628.zip
14041,EMODnet Human Activities,UNESCO World Heritage Convention,Cultural Heritage,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/890a0d41-60c2-4bb8-bb65-136c7c2c9f8b/attachments/EMODnet_HA_Heritage_UNESCO_WHL_20240618.zip
10187,EMODnet Human Activities,Lighthouses,Cultural Heritage,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/94d616f7-340d-4a67-a07c-dc54ec215cc3/attachments/EMODnet_HA_Heritage_Lighthouses_202231016.zip
12436,EMODnet Human Activities,"Ship Wrecks (SHOM) (EMODnet Human Activities, European waters, 2020)",Cultural Heritage,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/e965088b-a265-4517-84df-c49b156af8a7/attachments/EMODnet_HA_Heritage_Shipwrecks_20220720.zip
12518,EMODnet Human Activities,"Desalination plant locations (EMODnet Human Activities, European waters, 2021)",Desalination,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/18d9daa1-eee4-4380-a2d0-fd20e4b47081/attachments/EMODnet_HA_Desalination_Plants_20210830.zip
10191,EMODnet Human Activities,Dredging,Dredging,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d3e86612-35a7-4c0f-a995-245062fd2792/attachments/EMODnet_HA_Dredging_20241001.zip
12438,EMODnet Human Activities,"Nuclear Power Plants (EMODnet Human Activities, Europe, 2019)",Energy,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/9a095778-75a1-45fc-a458-bb0b2ff8e412/attachments/EMODnet_HA_Nuclear_Plants_20190329.zip
10184,EMODnet Human Activities,Ocean Energy Facilities- project locations,Energy,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/6414b069-8cb5-443e-a0d7-d08e909c43e2/attachments/EMODnet_HA_OceanEnergy_20241003.zip
10183,EMODnet Human Activities,Ocean Energy Facilities- Test sites,Energy,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/6414b069-8cb5-443e-a0d7-d08e909c43e2/attachments/EMODnet_HA_OceanEnergy_20241003.zip
10179,EMODnet Human Activities,Wind farms (points),Energy,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/8201070b-4b0b-4d54-8910-abcea5dce57f/attachments/EMODnet_HA_Energy_WindFarms_20240508.zip
10178,EMODnet Human Activities,Wind farms (polygons),Energy,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/8201070b-4b0b-4d54-8910-abcea5dce57f/attachments/EMODnet_HA_Energy_WindFarms_20240508.zip
13065,EMODnet Human Activities,Emerald Network,Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/1d8a452f-3d8f-4b4b-8154-51cb09d23265/attachments/EMODnet_HA_Environment_Emerald_2023_20241122.zip
14099,EMODnet Human Activities,Nationally Designated Areas (Locations),Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/3362d8b1-a12e-4d1d-a0d8-1834e9db00f3/attachments/EMODnet_HA_Environment_NatDA_2024_v01_public_20240906.zip
13108,EMODnet Human Activities,Regional Sea Conventions MPAs,Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/8ee2d464-c628-4e4c-8308-be48a2da121e/attachments/EMODnet_HA_Environment_RegionalSeaConventionsMPAs_20241204.zip
12699,EMODnet Human Activities,World Database on Protected Areas (WDPA),Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/f727edd7-87b8-4b02-b173-14ca13025f6f/attachments/EMODnet_HA_Environment_WDPA_%20Nov2024_20241125.zip
14113,EMODnet Human Activities,World Database on Protected Areas (Locations),Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/f727edd7-87b8-4b02-b173-14ca13025f6f/attachments/EMODnet_HA_Environment_WDPA_%20Nov2024_20241125.zip
10194,EMODnet Human Activities,Nationally designated areas,Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/3362d8b1-a12e-4d1d-a0d8-1834e9db00f3/attachments/EMODnet_HA_Environment_NatDA_2024_v01_public_20240906.zip
12517,EMODnet Human Activities,"Natura 2000- Central Portal (EMODnet Human Activities, European waters, 2024)",Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/ac911c34-1692-4642-a031-87bcb5822158/attachments/EMODnet_HA_Environment_Natura2000_end2022_20240520.zip
8217,EMODnet Human Activities,Status of bathing waters,Environment,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/8d85660c-7930-40dc-8733-96abdcf4bca7/attachments/EMODnet_HA_Environment_Bathing_Water_20240719.zip
12957,EMODnet Human Activities,"FAO Statistical Areas for Fishery Purposes (EMODnet Human Activities, Europe, 2014)",Fisheries,,https://www.fao.org/figis/geoserver/area/ows?service=WFS&request=GetFeature&version=1.0.0&typeName=area:FAO_AREAS&outputFormat=SHAPE-ZIP
14067,EMODnet Human Activities,First Sales of Fish by Species,Fisheries,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/ff5f738f-94ee-4704-94c2-7c951c931973/attachments/EMODnet_HA_Fisheries_FirstSales_20230724.zip
12440,EMODnet Human Activities,"ICES Statistical Areas (EMODnet Human Activities, European waters, 2005)",Fisheries,,https://gis.ices.dk/shapefiles/ICES_areas.zip
14045,EMODnet Human Activities,Fish Catches by FAO Fishery Statistical Areas (Division Area),Fisheries,Fish Catches by FAO Areas and Commodity Group,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14046,EMODnet Human Activities,Fish Catches by FAO Fishery Statistical Areas (Major),Fisheries,Fish Catches by FAO Areas and Commodity Group,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14047,EMODnet Human Activities,Fish Catches by FAO Fishery Statistical Areas (Sub-area),Fisheries,Fish Catches by FAO Areas and Commodity Group,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14048,EMODnet Human Activities,Fish Catches by FAO Fishery Statistical Areas (Sub-division),Fisheries,Fish Catches by FAO Areas and Commodity Group,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14049,EMODnet Human Activities,Fish Catches by FAO Fishery Statistical Areas (Sub-unit),Fisheries,Fish Catches by FAO Areas and Commodity Group,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14050,EMODnet Human Activities,Fish Catches by FAO Areas and Country (Division),Fisheries,Fish Catches by FAO Areas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14051,EMODnet Human Activities,Fish Catches by FAO Areas and Country (Major),Fisheries,Fish Catches by FAO Areas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14052,EMODnet Human Activities,Fish Catches by FAO Areas and Country (Sub-area),Fisheries,Fish Catches by FAO Areas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14053,EMODnet Human Activities,Fish Catches by FAO Areas and Country (Sub-division),Fisheries,Fish Catches by FAO Areas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14054,EMODnet Human Activities,Fish Catches by FAO Areas and Country (Sub-unit),Fisheries,Fish Catches by FAO Areas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/b0f7ef21-1b05-4874-8549-45981e9de345/attachments/EMODnet_HA_Fish_Catches_20230926.zip
14042,EMODnet Human Activities,Fish Quotas by FMZ,Fisheries,Fish Quotas,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/fa1101de-c071-4ebb-993a-06eac0ef27c7/attachments/EMODnet_HA_Fisheries_FMZs_Quotas_20241105.zip
14043,EMODnet Human Activities,Fish Quotas by FMZ and Level,Fisheries,Fish Quotas,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/fa1101de-c071-4ebb-993a-06eac0ef27c7/attachments/EMODnet_HA_Fisheries_FMZs_Quotas_20241105.zip
14044,EMODnet Human Activities,Fish Quotas by FMZ and Species,Fisheries,Fish Quotas,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/fa1101de-c071-4ebb-993a-06eac0ef27c7/attachments/EMODnet_HA_Fisheries_FMZs_Quotas_20241105.zip
14060,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Country (Division),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14059,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Country (GFCM Sub-area),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14058,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Country (Major),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14057,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Country (Sub-area),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14056,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Country (Sub-division),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14055,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Country (Sub-unit),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Country,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14061,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type (Division),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14062,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type (GFCM Sub-area),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14063,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type (Major),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14064,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type (Sub-area),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14065,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type (Sub-division),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
14066,EMODnet Human Activities,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type (Sub-unit),Fisheries,Fishing Effort by FAO Areas/GFCM Subareas and Vessel type,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/26ec2eba-6252-467d-aad7-24d40886a5a5/attachments/EMODnet_HA_Fishing_Effort_20200422.zip
12188,EMODnet Human Activities,"Average Subsurface Swept Area Ratio (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12187,EMODnet Human Activities,"Average Surface Swept Area Ratio (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12181,EMODnet Human Activities,"Average MW Fishing hours: Beam trawls (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12182,EMODnet Human Activities,"Average MW Fishing hours: Bottom otter trawls (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12183,EMODnet Human Activities,"Average MW Fishing hours: Bottom seines (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12184,EMODnet Human Activities,"Average MW Fishing hours: Dredges (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12185,EMODnet Human Activities,"Average MW Fishing hours: Pelagic trawls and seines (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12186,EMODnet Human Activities,"Average MW Fishing hours: Static gears (EMODnet Human Activities, Greater North Sea Ecoregion)",Fisheries,Fishing Intensity,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/d57fbdea-489e-4e11-9ff1-f0f706cfe783/attachments/EMODnet_HA_Fisheries_Fishing_Intensity_20230508.zip
12963,EMODnet Human Activities,Main ports - goods traffic,Main Ports,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/379d0425-8924-4a41-a088-1a002d2ea748/attachments/EMODnet_HA_Main_Ports_Traffic_20231106.zip
12966,EMODnet Human Activities,Main ports - passenger traffic,Main Ports,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/379d0425-8924-4a41-a088-1a002d2ea748/attachments/EMODnet_HA_Main_Ports_Traffic_20231106.zip
14069,EMODnet Human Activities,Main Ports (Vessels Traffic by Tonnage 1997-2023),Main Ports,,https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/379d0425-8924-4a41-a088-1a002d2ea748/attachments/EMODnet_HA_Main_Ports_Traffic_20231106.zip
